ra,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_eqt,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim
357.580647,-17.077595,28.016,0.077,-0.077,0.0,-3.212,0.072,-0.072,0.0,3.4654953,5.2e-06,-5.2e-06,0,4.1612558,0.1198208,-0.1198208,0,5884.1905569,134.21783,-134.21783,0,14.2776184,1.1134071,-1.1134071,0,1373.5324063,1552.6711273,12.0719,0.007,-0.007,0,602.236,27.416,-27.416,0,5570.3,131.6,-131.6,0,3.93,0.09,-0.09,0,1.77738,0.128781,-0.128781,0
223.135822,-38.861661,-10.765,0.31,-0.31,0.0,-17.589,0.417,-0.417,0.0,4.3664669,0.0014001,-0.0014001,0,2.004,0.294,-0.294,0,26747.0,2379.54,-2379.54,0,9.52505,0.730028,-0.730028,0,20.3906,592.0,14.2251,0.007,-0.007,0,233.304,15.1575,-15.1575,0,3598.0,157.0,-157.0,0,4.66,0.02,-0.02,0,0.59,0.03,-0.03,0
253.110033,-79.135182,10.476,0.068,-0.068,0.0,-8.299,0.07,-0.07,0.0,11.1149,0.00295,-0.00295,0,2.26,0.45,-0.45,0,900.0,3.59699,-3.59699,0,14.7645,0.7174066,-0.7174066,0,21.9713,603.0,10.0717,0.006,-0.006,0,523.425,12.2925,-12.2925,0,5042.0,122.0,-122.0,0,4.33,0.08456055000000001,-0.08456055000000001,0,4.94,0.06,-0.06,0
126.357833,25.20762,-3.465,0.05,-0.05,0.0,-3.31,0.03,-0.03,0.0,4.6549271,0.0006011,-0.0006011,0,4.06,0.387,-0.387,0,3500.0,4.24912,-4.24912,0,9.1871,0.637842,-0.637842,0,566.49,1359.0,12.8708,0.007,-0.007,0,778.03,20.744,-20.744,0,5706.0,130.0,-130.0,0,4.06,0.08,-0.08,0,1.56,0.09,-0.09,0
91.22465,-69.360322,8.246,0.05,-0.05,0.0,22.049,0.052,-0.052,0.0,6.40938,0.0001988,-0.0001988,0,2.356,0.586,-0.586,0,280.0,1.15453,-1.15453,0,10.1474,0.7174066,-0.7174066,0,50.0267,740.0,9.2225,0.006,-0.006,0,485.257,6.2485,-6.2485,0,4650.0,84.7,-84.7,0,2.54,0.14,-0.14,0,8.3,0.06,-0.06,0
305.872437,-44.0587,-40.976,0.061,-0.061,0.0,-52.291,0.041,-0.041,0.0,3.7783401,0.0001395,-0.0001395,0,2.82963,0.0356989,-0.0356989,0,24582.4117134,220.33632,-220.33632,0,13.8305377,0.7528685,-0.7528685,0,269.1657299,1033.0579657,12.0491,0.006,-0.006,0,274.96,3.0635,-3.0635,0,5443.0,125.717,-125.717,0,4.54284,0.0835976,-0.0835976,0,0.863922,0.0462512,-0.0462512,0
353.488442,37.391404,23.831,0.06,-0.06,0.0,3.553,0.049,-0.049,0.0,1.8289577,6.7e-06,-6.7e-06,0,1.166,0.213,-0.213,0,27211.0,2749.28,-2749.28,0,11.0874,0.727914,-0.727914,0,52.7898,750.0,14.903,0.007,-0.007,0,397.982,7.795,-7.795,0,3835.0,157.0,-157.0,0,4.61,0.01,-0.01,0,0.65,0.02,-0.02,0
110.784874,-22.439744,3.958,0.037,-0.037,0.0,-10.469,0.047,-0.047,0.0,2.4732088,6.1e-06,-6.1e-06,0,2.244,0.725,-0.725,0,2740.0,9.42897,-9.42897,0,15.4982,0.982332,-0.982332,0,1846.66,1826.0,11.5293,0.012,-0.012,0,635.261,13.085,-13.085,0,6643.0,145.6,-145.6,0,4.04,0.09,-0.09,0,1.87,0.09,-0.09,0
99.581416,-47.613867,-0.399,0.06,-0.06,0.0,-1.49,0.062,-0.062,0.0,3.0629783,2.6e-06,-2.6e-06,0,3.0551871,0.0022551,-0.0022551,0,4201.1811431,0.7275811,-0.7275811,0,14.5105081,0.0067157,-0.0067157,0,2303.34,1912.9129538,8.8742,0.006,-0.006,0,244.897,1.922,-1.922,0,7691.0,215.0,-215.0,0,4.11671,0.365191,-0.365191,0,2.05,0.07,-0.07,0
312.694044,-81.272398,38.861,0.037,-0.037,0.0,-22.583,0.036,-0.036,0.0,4.088721700000001,2.44e-05,-2.44e-05,0,10.7778244,0.385444,-0.385444,0,3281.1685561,180.2357,-180.2357,0,8.3655782,0.5114327,-0.5114327,0,182.3533064,937.2342699,11.1163,0.006,-0.006,0,312.903,2.416,-2.416,0,6047.0,124.546,-124.546,0,4.21587,0.0777621,-0.0777621,0,1.36681,0.0608467,-0.0608467,0
154.250153,6.866478,-63.855,0.047,-0.047,0.0,4.976,0.05,-0.05,0.0,3.577501,0.000206,-0.000206,0,1.662,0.276,-0.276,0,1300.0,1.53004,-1.53004,0,3.3001,0.246493,-0.246493,0,95.4633,870.0,12.5389,0.007,-0.007,0,245.302,2.09,-2.09,0,4642.1,107.9,-107.9,0,4.43,0.09,-0.09,0,0.87,0.06,-0.06,0
175.256304,-44.404149,-660.418,0.233,-0.233,0.0,241.799,0.117,-0.117,0.0,4.466068,0.0003148,-0.0003148,0,1.6847832,0.1437793,-0.1437793,0,210.7032691,15.302507,-15.302507,0,0.9794583,0.412455,-0.412455,0,71.2287197,740.9408412,6.7213,0.006,-0.006,0,12.7781,0.0114,-0.0114,0,4633.87,143.288,-143.288,0,4.70763,0.105376,-0.105376,0,0.630715,0.0536482,-0.0536482,0
161.879557,36.329434,1.33,0.055,-0.055,0.0,6.743,0.066,-0.066,0.0,10.590923,0.0006842,-0.0006842,0,4.105,0.076,-0.076,0,10290.0,0.549075,-0.549075,0,11.1189,0.439777,-0.439777,0,118.413,919.0,9.58055,0.006,-0.006,0,130.855,0.682,-0.682,0,6017.1,99.5,-99.5,0,4.44,0.07,-0.07,0,1.05,0.04,-0.04,0
180.208788,-46.13642,-6.082,0.03,-0.03,0.0,0.801,0.022,-0.022,0.0,1.6091845,2.9e-06,-2.9e-06,0,1.63,0.136,-0.136,0,13450.0,9.03782,-9.03782,0,16.7675,0.7174066,-0.7174066,0,1054.66,1587.0,13.174,0.006,-0.006,0,960.109,23.4625,-23.4625,0,6393.0,122.0,-122.0,0,4.24,0.08456055000000001,-0.08456055000000001,0,1.43,0.06,-0.06,0
116.274911,-17.17511,0.525,0.049,-0.049,0.0,0.485,0.047,-0.047,0.0,2.8259491,4.9e-06,-4.9e-06,0,2.409,0.863,-0.863,0,2206.0,228.166,-228.166,0,8.56637,0.636143,-0.636143,0,4419.71,2271.0,10.4337,0.006,-0.006,0,522.177,10.23,-10.23,0,8192.0,132.7,-132.7,0,4.21,0.08,-0.08,0,1.84,0.07,-0.07,0
36.853585,-12.03893,48.163,0.066,-0.066,0.0,3.015,0.062,-0.062,0.0,1.82488,2.44e-05,-2.44e-05,0,1.757,0.077,-0.077,0,2950.0,384.622,-384.622,0,24.8366,2.8968,-2.8968,0,3161.32,2088.0,9.15779,0.006,-0.006,0,115.124,0.5345,-0.5345,0,5773.74,76.0,-76.0,0,3.51,0.12,-0.12,0,1.23,0.06,-0.06,0
137.018935,-28.916052,-10.36,2.162,-2.162,0.0,5.276,2.161,-2.161,0.0,13.3441946,0.0002406,-0.0002406,0,4.743,1.299,-1.299,0,3260.0,12.893,-12.893,0,10.544,0.7174066,-0.7174066,0,58.1944,769.0,12.3907,0.006,-0.006,0,365.00800000000004,4.30475,-4.30475,0,4866.9,267.7,-267.7,0,4.33,0.08456055000000001,-0.08456055000000001,0,1.23434,0.06,-0.06,0
111.764498,26.928341,-2.274,0.048,-0.048,0.0,-3.469,0.038,-0.038,0.0,7.2218817,2.24e-05,-2.24e-05,0,2.116,0.728,-0.728,0,8080.0,3916.12,-3916.12,0,13.5058,2.40229,-2.40229,0,188.768,1032.0,12.9171,0.008,-0.008,0,672.359,12.0005,-12.0005,0,6172.8,125.6,-125.6,0,4.39,0.09,-0.09,0,1.15,0.06,-0.06,0
14.714189,-36.688474,52.079,0.03,-0.03,0.0,-24.513,0.029,-0.029,0.0,10.3688702,1.69e-05,-1.69e-05,0,2.4885919,0.1873174,-0.1873174,0,15543.5949112,562.858,-562.858,0,9.6582457,0.9726675,-0.9726675,0,32.4178069,608.5771715,13.2806,0.006,-0.006,0,295.784,1.894,-1.894,0,4463.0,122.0,-122.0,0,4.49,0.08456055000000001,-0.08456055000000001,0,0.789514,0.06,-0.06,0
141.219902,-39.030976,-21.165,0.035,-0.035,0.0,-16.522,0.039,-0.039,0.0,24.7104662,0.0001089,-0.0001089,0,5.259,0.652,-0.652,0,3534.0,187.127,-187.127,0,6.84115,0.394095,-0.394095,0,38.4335,693.0,11.4274,0.006,-0.006,0,310.479,2.52,-2.52,0,5876.0,124.0,-124.0,0,4.32,0.08,-0.08,0,1.18,0.06,-0.06,0
250.408499,-41.58444,0.028,0.097,-0.097,0.0,-35.849,0.065,-0.065,0.0,8.7876771,2.79e-05,-2.79e-05,0,2.935,0.195,-0.195,0,20650.0,11.9826,-11.9826,0,11.5115,0.890268,-0.890268,0,30.7909,656.0,11.8876,0.006,-0.006,0,156.693,1.3435,-1.3435,0,4676.0,122.4,-122.4,0,4.54,0.09,-0.09,0,0.77,0.06,-0.06,0
142.262995,-5.375669,9.214,0.072,-0.072,0.0,-40.581,0.075,-0.075,0.0,0.7784962,7e-07,-7e-07,0,0.856,0.082,-0.082,0,1670.0,0.852676,-0.852676,0,9.22083,0.7174066,-0.7174066,0,529.373,1336.0,9.94921,0.006,-0.006,0,221.016,2.4325,-2.4325,0,4949.2,37.7,-37.7,0,4.33,0.08456055000000001,-0.08456055000000001,0,2.19,0.06,-0.06,0
306.123908,16.762146,13.263,0.05,-0.05,0.0,-5.412,0.049,-0.049,0.0,1.2129139,9.7e-06,-9.7e-06,0,2.1862785,0.020772,-0.020772,0,14617.2679583,126.622475,-126.622475,0,14.1049577,0.7422557,-0.7422557,0,2796.2341961,1854.6550022,11.734,0.006,-0.006,0,364.813,4.7125,-4.7125,0,5918.23,136.811,-136.811,0,4.34796,0.0819789,-0.0819789,0,1.15176,0.0596583,-0.0596583,0
204.13817,-51.044343,1.593,0.079,-0.079,0.0,-13.716,0.074,-0.074,0.0,6.8380862,4.6e-06,-4.6e-06,0,2.445,0.058,-0.058,0,34050.0,5.81563,-5.81563,0,17.4994,0.840541,-0.840541,0,82.8358,840.0,11.7754,0.006,-0.006,0,300.417,3.94,-3.94,0,5912.0,127.8,-127.8,0,4.51,0.08,-0.08,0,0.96,0.04,-0.04,0
97.617333,14.058323,-4.832,0.064,-0.064,0.0,-3.695,0.057,-0.057,0.0,5.3970484,4.93e-05,-4.93e-05,0,6.194,0.581,-0.581,0,2800.0,2.37396,-2.37396,0,11.7601,0.812642,-0.812642,0,1200.61,1639.0,12.4037,0.006,-0.006,0,835.645,30.099,-30.099,0,5996.0,172.8,-172.8,0,3.78,0.09,-0.09,0,2.24,0.14,-0.14,0
100.255965,16.588795,-2.492,0.138,-0.138,0.0,-189.117,0.117,-0.117,0.0,1.665878,0.000283,-0.000283,0,4.956738,0.144742,-0.144742,0,85643.986097,2600.0479,-2600.0479,0,6.98229,5.428897,-5.428897,0,10.9121139,463.5504123,14.1396,0.008,-0.008,0,63.0507,0.44045,-0.44045,0,3021.0,97.0,-97.0,0,5.10725,0.532457,-0.532457,0,0.172,0.038,-0.038,0
96.949049,-54.279518,10.729,0.032,-0.032,0.0,-3.447,0.029,-0.029,0.0,37.8575614,0.000178,-0.000178,0,7.424,0.388,-0.388,0,5180.0,164.986,-164.986,0,7.35774,0.7174066,-0.7174066,0,32.4592,664.0,13.3296,0.006,-0.006,0,750.839,9.391,-9.391,0,5980.0,122.0,-122.0,0,4.34,0.08456055000000001,-0.08456055000000001,0,1.17,0.06,-0.06,0
188.666196,-79.358969,8.369,0.041,-0.041,0.0,15.839,0.034,-0.034,0.0,17.0298529,2.48e-05,-2.48e-05,0,2.65,0.126,-0.126,0,15940.0,4.85516,-4.85516,0,12.0922,0.782579,-0.782579,0,9.23182,485.0,12.0537,0.006,-0.006,0,222.115,1.0265,-1.0265,0,5022.0,124.8,-124.8,0,4.43,0.09,-0.09,0,0.92,0.06,-0.06,0
92.392417,-53.822988,92.721,0.055,-0.055,0.0,115.298,0.058,-0.058,0.0,10.1775475,2.19e-05,-2.19e-05,0,2.0401655,0.3298276,-0.3298276,0,943.2876093,63.75644,-63.75644,0,1.5705443,0.3681686,-0.3681686,0,7.5929156,423.3717664,11.5436,0.007,-0.007,0,53.8473,0.0679,-0.0679,0,3782.0,129.4,-129.4,0,4.438,0.08456055000000001,-0.08456055000000001,0,0.473141,0.0141473,-0.0141473,0
101.492034,66.890644,-26.86,0.038,-0.038,0.0,-20.602,0.05,-0.05,0.0,1092.002299,0.0025959,-0.0025959,0,5.604929,0.2195147,-0.2195147,0,1689.5997267,55.50942,-55.50942,0,3.1384101,0.3855328,-0.3855328,0,0.0742263,133.1248776,9.0449,0.006,-0.006,0,47.9491,0.076,-0.076,0,4813.0,125.942,-125.942,0,4.57884,0.0940107,-0.0940107,0,0.751037,0.0528769,-0.0528769,0
225.706366,-40.167615,-9.733,0.135,-0.135,0.0,-8.999,0.144,-0.144,0.0,7.5837846,0.0012448,-0.0012448,0,2.0598226,0.2084546,-0.2084546,0,3059.0689425,305.93555,-305.93555,0,10.7098887,1.9151498,-1.9151498,0,817.5602045,1363.7968578,12.0824,0.006,-0.006,0,793.88,65.46,-65.46,0,6457.0,130.9,-130.9,0,4.0,0.12,-0.12,0,1.89487,0.177528,-0.177528,0
228.840425,-70.532562,-1.571,0.051,-0.051,0.0,-3.469,0.049,-0.049,0.0,0.8219599,3.4e-06,-3.4e-06,0,2.147,0.048,-0.048,0,17968.0,413.198,-413.198,0,10.544,0.7174066,-0.7174066,0,884.027,1519.0,10.318,0.035,-0.035,0,365.00800000000004,4.30475,-4.30475,0,3866.3,155.4,-155.4,0,4.33,0.08456055000000001,-0.08456055000000001,0,1.23434,0.06,-0.06,0
356.375185,-16.114124,12.369,0.12,-0.12,0.0,-5.394,0.088,-0.088,0.0,4.6612025,6.1e-06,-6.1e-06,0,2.1408549,0.0789608,-0.0789608,0,5135.6657253,194.56349,-194.56349,0,12.7709747,0.8317052,-0.8317052,0,823.9647363,1366.4599455,11.4408,0.006,-0.006,0,434.92,15.7905,-15.7905,0,5884.5,5887.6,-5887.6,0,4.3,2.0,-2.0,0,1.52373,0.0900829,-0.0900829,0
293.914601,81.554791,-2.776,0.061,-0.061,0.0,-0.542,0.069,-0.069,0.0,3.7321195,6.2e-06,-6.2e-06,0,5.738,0.448,-0.448,0,4180.0,0.474694,-0.474694,0,19.158,0.937763,-0.937763,0,5711.67,2421.0,10.5352,0.008,-0.008,0,603.172,12.441,-12.441,0,6570.0,124.8,-124.8,0,3.68,0.09,-0.09,0,2.8,0.13,-0.13,0
34.69789,64.356382,-4.588,0.033,-0.033,0.0,-2.918,0.051,-0.051,0.0,1.8932775,1.4e-06,-1.4e-06,0,3.118,0.616,-0.616,0,3415.0,3647.99,-3647.99,0,21.043,4.43507,-4.43507,0,35143.2,3814.0,10.0188,0.006,-0.006,0,386.181,4.9215,-4.9215,0,6904.3,96.1,-96.1,0,4.05,0.08,-0.08,0,2.04,0.07,-0.07,0
266.767331,57.226662,135.163,0.06,-0.06,0.0,441.578,0.062,-0.062,0.0,12.1582804,0.005805,-0.005805,0,2.1406837,0.7304905,-0.7304905,0,3430.7762638,515.45435,-515.45435,0,1.9160277,1.0555835,-1.0555835,0,2.6741524,326.1491782,12.5441,0.007,-0.007,0,48.049,0.06325,-0.06325,0,3429.0,157.0,-157.0,0,4.90092,0.003213,-0.003213,0,0.3232,0.0095431,-0.0095431,0
129.565989,-54.087096,-8.755,0.051,-0.051,0.0,11.083,0.043,-0.043,0.0,7.3498345,0.0003753,-0.0003753,0,4.0296279,0.1881736,-0.1881736,0,5726.6329422,236.75359,-236.75359,0,10.9465595,0.6200007,-0.6200007,0,450.7038757,1175.1480188,12.1466,0.006,-0.006,0,552.876,8.533,-8.533,0,6571.0,133.3,-133.3,0,4.31,0.09,-0.09,0,1.34715,0.0596583,-0.0596583,0
81.312676,-0.770748,0.953,0.189,-0.189,0.0,-0.742,0.157,-0.157,0.0,0.3438892,4.46e-05,-4.46e-05,0,0.9696069,0.2804137,-0.2804137,0,24850.3953805,3023.77,-3023.77,0,8.5611179,1.8986349,-1.8986349,0,449.3159514,1174.242267,15.8552,0.008,-0.008,0,361.474,16.5445,-16.5445,0,3199.0,157.0,-157.0,0,4.70217,0.0173915,-0.0173915,0,0.540483,0.0238973,-0.0238973,0
202.922779,-58.998117,-11.215,0.023,-0.023,0.0,0.168,0.034,-0.034,0.0,0.7463239,1e-06,-1e-06,0,1.49,0.102,-0.102,0,24240.0,756.467,-756.467,0,19.7419,0.7174066,-0.7174066,0,3197.59,2094.0,13.2294,0.006,-0.006,0,445.1,4.5345,-4.5345,0,5132.0,122.0,-122.0,0,4.34,0.08456055000000001,-0.08456055000000001,0,1.04,0.06,-0.06,0
280.06484,58.987508,-6.335,0.028,-0.028,0.0,-6.053,0.026,-0.026,0.0,1.6707289,1.3e-06,-1.3e-06,0,0.707,0.242,-0.242,0,2758.0,17020.7,-17020.7,0,17.2506,0.7174066,-0.7174066,0,289.366,1149.0,13.1766,0.006,-0.006,0,430.356,2.361,-2.361,0,5041.0,122.0,-122.0,0,4.43,0.08456055000000001,-0.08456055000000001,0,0.93,0.06,-0.06,0
219.568388,-40.751081,10.281,0.064,-0.064,0.0,-10.194,0.049,-0.049,0.0,3.2420704,1.54e-05,-1.54e-05,0,2.535,0.176,-0.176,0,10600.0,10.3563,-10.3563,0,12.4447,0.7174066,-0.7174066,0,368.009,1220.0,13.3359,0.006,-0.006,0,691.946,19.702,-19.702,0,5570.7,72.9,-72.9,0,4.26,0.08456055000000001,-0.08456055000000001,0,1.21,0.06,-0.06,0
162.893176,81.322174,-2.083,0.197,-0.197,0.0,-9.042,0.166,-0.166,0.0,2.5941968,3.6e-06,-3.6e-06,0,0.861,0.29,-0.29,0,907.0,88.5228,-88.5228,0,4.47229,0.317405,-0.317405,0,300.014,1159.0,9.9002,0.006,-0.006,0,221.071,4.997,-4.997,0,6389.0,124.4,-124.4,0,4.26,0.09,-0.09,0,1.4,0.07,-0.07,0
117.781828,-41.578402,2.154,0.043,-0.043,0.0,-1.175,0.049,-0.049,0.0,2.3506831,1.23e-05,-1.23e-05,0,2.743,0.303,-0.303,0,1940.0,2.01559,-2.01559,0,6.39563,0.352356,-0.352356,0,1871.52,1832.0,12.0148,0.006,-0.006,0,549.076,8.4845,-8.4845,0,6589.0,131.1,-131.1,0,4.24,0.09,-0.09,0,1.47,0.06,-0.06,0
85.500078,-31.873186,8.355,2.234,-2.234,0.0,0.802,2.234,-2.234,0.0,5.4139736,2.27e-05,-2.27e-05,0,2.952,0.351,-0.351,0,8400.0,6.36936,-6.36936,0,15.5249,1.1265,-1.1265,0,179.736,1020.0,13.4242,0.006,-0.006,0,365.00800000000004,4.30475,-4.30475,0,5425.0,184.2,-184.2,0,4.33,0.08456055000000001,-0.08456055000000001,0,1.71,0.11,-0.11,0
302.798423,-61.135466,-6.145,0.052,-0.052,0.0,-3.022,0.045,-0.045,0.0,75.1247037,0.0007741,-0.0007741,0,8.599,0.749,-0.749,0,11171.0,7.34945,-7.34945,0,13.8062,0.849997,-0.849997,0,7.6236,462.0,11.8452,0.006,-0.006,0,348.849,3.641,-3.641,0,5392.9,124.1,-124.1,0,4.2,0.08,-0.08,0,1.27,0.07,-0.07,0
182.691562,85.705076,-14.194,0.065,-0.065,0.0,-2.275,0.051,-0.051,0.0,6.0360758,3.6e-06,-3.6e-06,0,1.255,0.167,-0.167,0,987.0,464.511,-464.511,0,9.86763,0.886548,-0.886548,0,464.097,1293.0,8.40534,0.006,-0.006,0,147.134,0.6185,-0.6185,0,6528.3,179.4,-179.4,0,4.21,0.09,-0.09,0,1.69,0.06,-0.06,0
315.219892,17.116416,-5.998,0.053,-0.053,0.0,-2.876,0.053,-0.053,0.0,0.6583175,7.97e-05,-7.97e-05,0,0.796,0.417,-0.417,0,3740.0,2376.25,-2376.25,0,8.31454,2.06084,-2.06084,0,2467.92,1963.0,12.4411,0.007,-0.007,0,456.741,7.1535,-7.1535,0,5766.0,124.5,-124.5,0,4.38,0.08,-0.08,0,1.08,0.05,-0.05,0
215.602155,55.334259,-39.877,0.043,-0.043,0.0,135.926,0.042,-0.042,0.0,0.8675883,1.15e-05,-1.15e-05,0,1.3814953,0.2911901,-0.2911901,0,321.4840933,34.87502,-34.87502,0,1.4302423,1.0788049,-1.0788049,0,1118.0589981,1474.8095115,11.0906,0.006,-0.006,0,131.601,0.4555,-0.4555,0,5011.22,102.681,-102.681,0,4.6136,0.0774824,-0.0774824,0,0.74524,0.0389146,-0.0389146,0
114.871325,9.236081,9.349,0.078,-0.078,0.0,-8.989,0.062,-0.062,0.0,1.763034,0.0001989,-0.0001989,0,1.849,0.25,-0.25,0,21098.0,1486.06,-1486.06,0,9.55649,0.520655,-0.520655,0,165.366,999.0,14.4404,0.008,-0.008,0,358.433,6.0185,-6.0185,0,3958.0,157.0,-157.0,0,4.59,0.01,-0.01,0,0.67,0.02,-0.02,0
103.602033,38.646103,15.992,0.072,-0.072,0.0,-28.869,0.065,-0.065,0.0,5.2841676,0.0001685,-0.0001685,0,3.41,1.005,-1.005,0,700.0,4.88093,-4.88093,0,13.6017,0.7174066,-0.7174066,0,186.605,1029.0,10.2275,0.007,-0.007,0,492.608,11.1965,-11.1965,0,4626.0,122.0,-122.0,0,4.33,0.08456055000000001,-0.08456055000000001,0,5.09,0.06,-0.06,0
339.176485,34.699434,-4.484,0.035,-0.035,0.0,-6.071,0.034,-0.034,0.0,6.3765906,5.97e-05,-5.97e-05,0,5.303,0.851,-0.851,0,4465.0,304.839,-304.839,0,10.9141,0.7174066,-0.7174066,0,436.742,1273.0,13.1564,0.007,-0.007,0,923.907,18.476,-18.476,0,5433.0,122.0,-122.0,0,3.91,0.08456055000000001,-0.08456055000000001,0,1.8,0.06,-0.06,0
44.529245,-66.949285,-10.179,0.033,-0.033,0.0,-28.823,0.031,-0.031,0.0,5.1293855,3.4e-06,-3.4e-06,0,2.8939597,0.0662748,-0.0662748,0,9414.7547938,112.105446,-112.105446,0,8.9112749,0.5775418,-0.5775418,0,181.6592422,936.3411803,12.4235,0.006,-0.006,0,324.412,1.743,-1.743,0,5116.3,138.1,-138.1,0,4.45,2.0,-2.0,0,0.920804,0.0529649,-0.0529649,0
273.781707,56.878102,9.751,0.036,-0.036,0.0,-39.905,0.039,-0.039,0.0,60.1848926,0.0002356,-0.0002356,0,3.546,0.825,-0.825,0,2242.0,1771.79,-1771.79,0,11.0047,1.64567,-1.64567,0,21.2072,597.0,9.90051,0.006,-0.006,0,205.933,0.7935,-0.7935,0,6499.0,129.287,-129.287,0,4.35362,0.0884507,-0.0884507,0,1.27,0.06,-0.06,0
236.55223,-78.325666,8.846,0.024,-0.024,0.0,-12.987,0.025,-0.025,0.0,8.7520247,2.43e-05,-2.43e-05,0,3.602,0.174,-0.174,0,17410.0,2.92556,-2.92556,0,12.7543,0.665683,-0.665683,0,114.611,911.0,12.8852,0.006,-0.006,0,454.021,3.4115,-3.4115,0,5666.0,131.0,-131.0,0,4.5,0.08,-0.08,0,0.94,0.05,-0.05,0
37.530328,-79.75656,11.464,0.044,-0.044,0.0,-12.791,0.04,-0.04,0.0,1.6024387,7.5e-06,-7.5e-06,0,1.0090014,0.1825366,-0.1825366,0,1372.6016905,81.64774,-81.64774,0,5.5640916,1.3158159,-1.3158159,0,2819.6338493,1858.5229504,10.9679,0.006,-0.006,0,305.601,1.8945,-1.8945,0,5435.9,5567.0,-5567.0,0,4.2,0.1,-0.1,0,1.39294,0.0587311,-0.0587311,0
300.047116,-71.966865,-32.655,0.034,-0.034,0.0,6.241,0.046,-0.046,0.0,5.8497196,4.53e-05,-4.53e-05,0,3.458,0.714,-0.714,0,507.0,35.8829,-35.8829,0,2.71286,0.1968,-0.1968,0,375.868,1226.0,10.0094,0.006,-0.006,0,191.394,1.0415,-1.0415,0,6009.6,128.5,-128.5,0,4.22,0.08,-0.08,0,1.35,0.07,-0.07,0
147.793034,-49.410563,-5.553,0.226,-0.226,0.0,2.362,0.237,-0.237,0.0,3.7493233,2.74e-05,-2.74e-05,0,2.274,0.279,-0.279,0,1170.0,2.22806,-2.22806,0,10.544,0.7174066,-0.7174066,0,363.901,1183.01373235,10.6973,0.024,-0.024,0,5366.25,1904.19,-1904.19,0,5800.55,129.4,-129.4,0,4.33,0.08456055000000001,-0.08456055000000001,0,1.23434,0.06,-0.06,0
151.885665,-43.629408,-4.622,2.966,-2.966,0.0,4.764,2.966,-2.966,0.0,5.4913314,0.0003238,-0.0003238,0,5.3710583,0.1029879,-0.1029879,0,34135.0717572,654.4279,-654.4279,0,10.544,0.7174066,-0.7174066,0,269.2273389,1033.1170744,13.5214,0.006,-0.006,0,1322.42,4.30475,-4.30475,0,6364.0,512.9,-512.9,0,4.33,0.08456055000000001,-0.08456055000000001,0,1.23434,0.06,-0.06,0
108.199941,-32.520061,-5.889,0.025,-0.025,0.0,4.63,0.03,-0.03,0.0,2.0396825,1.12e-05,-1.12e-05,0,2.473,0.511,-0.511,0,4429.0,354.253,-354.253,0,7.50494,0.7174066,-0.7174066,0,2000.39,1863.0,13.2535,0.006,-0.006,0,873.87,13.8545,-13.8545,0,6559.0,122.0,-122.0,0,4.4,0.08456055000000001,-0.08456055000000001,0,1.22,0.06,-0.06,0
63.811095,14.944839,3.722,0.121,-0.121,0.0,-2.855,0.074,-0.074,0.0,6.0588453,3.38e-05,-3.38e-05,0,4.084,0.372,-0.372,0,2740.0,851.775,-851.775,0,35.2541,11.7813,-11.7813,0,4249.82,2249.0,11.3818,0.008,-0.008,0,938.401,44.721,-44.721,0,7011.0,107.1,-107.1,0,3.51,0.09,-0.09,0,3.6,0.23,-0.23,0
128.302319,-52.714202,-9.496,0.051,-0.051,0.0,14.659,0.045,-0.045,0.0,1.4415577,7.4e-06,-7.4e-06,0,2.349,0.682,-0.682,0,507.0,54.9645,-54.9645,0,3.61078,0.26004,-0.26004,0,16861.8,3174.0,9.5719,0.006,-0.006,0,208.055,1.1015,-1.1015,0,6902.0,135.7,-135.7,0,4.25,0.09,-0.09,0,1.52,0.06,-0.06,0
263.543417,61.121472,3.627,0.041,-0.041,0.0,42.121,0.048,-0.048,0.0,2.5287981,4.1e-06,-4.1e-06,0,1.286,0.196,-0.196,0,387.0,19.3623,-19.3623,0,2.29951,0.130737,-0.130737,0,228.804,1083.0,10.3727,0.006,-0.006,0,191.957,0.7715,-0.7715,0,5740.2,119.6,-119.6,0,4.3,0.08,-0.08,0,1.19,0.06,-0.06,0
273.580728,57.992976,-4.935,0.036,-0.036,0.0,20.049,0.048,-0.048,0.0,1.42611,1e-05,-1e-05,0,1.788,0.112,-0.112,0,1890.0,195.734,-195.734,0,9.21032,2.0725,-2.0725,0,11388.0,2877.0,11.2542,0.007,-0.007,0,383.432,3.0235,-3.0235,0,6404.0,125.9,-125.9,0,4.31,0.08,-0.08,0,1.32,0.06,-0.06,0
